Date,Open,High,Low,Volume
2015-06-16,236.01,253.26,236.92,10434.1481482
2015-06-15,233.6,238.5,233.61,6051.86252839
2015-06-14,232.53,235.0,233.49,2314.73634054
2015-06-13,228.79,233.49,229.21,4139.5737215
2015-06-12,229.01,231.32,229.68,6060.53162572
2015-06-11,228.7,230.92,228.79,5605.95005072
2015-06-10,227.98,230.45,229.31,5978.99455875
2015-06-09,228.31,232.06,229.1,6346.6306686
2015-06-08,223.63,230.16,223.88,6964.0648522
2015-06-07,222.88,226.09,225.48,3622.8028596
2015-06-06,224.27,225.61,225.03,3610.50147451
2015-06-05,223.01,226.74,224.57,6597.81297231
2015-06-04,223.56,226.07,225.85,5968.04396352
2015-06-03,223.82,227.45,225.83,6865.973523
2015-06-02,221.84,226.68,223.55,9003.13139658
2015-06-01,221.58,230.99,230.18,10192.0176466
2015-05-31,229.55,233.94,233.61,5913.05798545
2015-05-30,231.0,236.99,236.89,6280.90799929
2015-05-29,235.01,237.68,237.25,6398.99136435
2015-05-28,236.23,238.48,237.35,6022.72194413
2015-05-27,236.47,238.75,236.8,6580.30609489
2015-05-26,235.81,238.34,237.39,6216.5976611
2015-05-25,236.71,241.4,240.68,3984.51485195
2015-05-24,238.27,242.0,239.38,3406.31213942
2015-05-23,237.89,240.64,240.41,3726.99014521
2015-05-22,235.11,242.0,235.77,7695.08723864
2015-05-21,234.16,236.74,234.55,6237.93365231
2015-05-20,232.54,235.0,232.58,7055.61717952
2015-05-19,231.53,234.92,234.04,6915.07305287
2015-05-18,231.66,237.89,237.1,7092.73376658
2015-05-17,236.7,238.45,236.72,4917.8941314
2015-05-16,235.48,237.99,237.91,2739.83077381
2015-05-15,236.89,239.0,237.39,9086.29472672
2015-05-14,232.61,240.0,236.93,10365.9680408
2015-05-13,235.54,244.13,242.04,10028.9468827
2015-05-12,240.37,243.4,242.74,6322.57141234
2015-05-11,239.5,245.49,241.59,6176.48124216
2015-05-10,239.63,244.89,242.59,5050.48005714
2015-05-09,240.0,247.6,244.44,5018.6751944
2015-05-08,236.35,247.06,237.97,8424.71221905
2015-05-07,228.67,239.18,230.0,8754.8133802
2015-05-06,228.38,237.87,236.76,7836.31438506
2015-05-05,232.0,240.0,239.75,9267.39428959
2015-05-04,238.06,243.99,240.88,8837.53918605
2015-05-03,234.26,242.97,235.94,5731.79815874
2015-05-02,235.93,236.36,236.36,356.81733323
2015-04-05,252.06,261.44,254.37,4940.15172218
2015-04-04,251.26,256.6,255.0,4316.35131219
2015-04-03,252.59,257.43,254.79,7181.45287277
2015-04-02,245.8,255.24,247.5,8681.54717222
2015-04-01,241.07,248.22,245.5,9892.61347536
2015-03-31,242.87,249.98,248.78,8102.26700316
2015-03-30,237.94,250.06,243.6,11491.6540833
2015-03-29,241.0,254.0,253.6,8522.39278477
2015-03-28,247.81,254.99,247.93,5888.04870469
2015-03-27,246.44,250.99,249.76,8447.89295832
2015-03-26,244.92,254.9,246.99,10904.2882675
2015-03-25,234.51,249.99,246.29,11846.5815419
2015-03-24,244.86,268.51,267.54,17690.1061479
2015-03-23,260.81,273.99,269.25,13635.2698529
2015-03-22,259.71,271.27,261.57,5819.24529324
2015-03-21,256.66,263.62,263.31,6016.58818796
2015-03-20,259.31,267.42,263.06,7566.59087241
2015-03-19,249.2,266.8,258.62,16404.7650848
2015-03-18,250.0,287.0,286.63,18679.0370084
2015-03-17,284.01,293.69,292.36,7791.7268092
2015-03-16,287.41,294.99,287.99,8869.05683551
2015-03-15,282.5,289.24,283.77,4415.88015586
2015-03-14,280.86,289.0,284.37,7282.59643311
2015-03-13,284.0,296.43,295.87,12043.6930229
2015-03-12,291.87,298.9,296.98,9640.93561676
2015-03-11,290.51,297.8,293.46,9776.52949544
2015-03-10,289.82,299.48,290.2,16271.0218701
2015-03-09,275.0,294.42,275.47,13736.2530455
2015-03-08,270.29,278.97,276.86,5138.8386306
2015-03-07,270.55,279.44,273.22,6221.99141535
2015-03-06,269.12,280.0,276.54,10144.8401315
2015-03-05,262.49,281.09,273.38,11638.1367825
2015-03-04,267.39,287.0,283.09,14753.6795084
2015-03-03,267.07,289.5,276.79,18829.8548908
2015-03-02,256.6,279.8,260.29,18217.7314645
2015-03-01,244.88,262.0,255.73,10419.5755599
2015-02-28,250.0,256.97,254.42,7486.47248507
2015-02-27,236.29,259.0,237.21,20701.0971984
2015-02-26,234.33,238.47,238.21,8549.85712646
2015-02-25,235.1,241.0,239.87,7840.90484267
2015-02-24,235.51,241.91,239.49,8923.59832478
2015-02-23,232.0,240.97,236.83,10028.2063282
2015-02-22,234.01,247.48,245.72,8280.018721
2015-02-21,244.0,248.43,245.34,6213.95050304
2015-02-20,239.99,248.32,241.11,11201.8120257
2015-02-19,235.58,245.0,237.49,9467.69858158
2015-02-18,231.93,246.0,244.9,12926.1731376
2015-02-17,233.0,248.0,234.41,16806.6525722
2015-02-16,229.6,241.0,235.54,10505.8421824
2015-02-15,228.0,267.86,256.66,16943.7894117
2015-02-14,236.08,259.98,236.92,15320.096153
2015-02-13,221.55,242.36,223.2,15257.970993
2015-02-12,218.0,224.61,219.96,7833.47875989
2015-02-11,217.46,223.61,221.07,8986.84817697
2015-02-10,215.0,222.0,221.13,5397.87975213
2015-02-09,216.45,225.0,224.01,6551.34336821
2015-02-08,220.0,231.6,229.16,4294.59519081
2015-02-07,222.67,230.5,223.2,4099.99890773
2015-02-06,216.03,226.64,216.84,5693.96506664
2015-02-05,215.0,228.9,227.11,7405.30152893
2015-02-04,221.5,230.99,228.77,9147.69927442
2015-02-03,225.32,243.9,237.01,8321.94298864
2015-02-02,220.89,240.1,228.39,7451.63421618
2015-02-01,210.0,233.79,218.67,7233.47472195
2015-01-31,217.11,234.67,229.0,5595.57739079
2015-01-30,227.89,244.59,235.0,5774.29565219
2015-01-29,221.14,242.0,235.89,6640.4916479
2015-01-28,228.5,265.99,263.96,5339.78413706
2015-01-27,244.03,278.47,274.73,1630.21176553
2015-01-26,241.43,322.72,262.78,5180.31879404
2015-01-25,245.32,256.26,248.02,478.75554094
2015-01-24,215.0,250.58,215.0,1.74
2015-01-23,215.0,235.0,230.0,0.180001
2015-01-22,216.59,257.73,245.5,4.36
2015-01-21,219.0,225.51,219.0,0.13770722
2015-01-20,208.0,218.0,215.0,0.04
2015-01-19,210.0,225.51,210.0,0.41
2015-01-17,184.0,210.0,210.0,0.112
2015-01-16,189.0,225.5,210.98,4.69
2015-01-15,150.0,224.0,191.99,2.97732076
2015-01-14,109.87,221.0,200.0,11.30463778
2015-01-13,260.0,260.0,260.0,1.0
2015-01-08,264.81,360.0,360.0,10.35
2014-12-18,340.0,345.0,345.0,2.0
2014-12-12,350.0,379.0,379.0,3.15
2014-12-10,360.5,398.0,398.0,0.02
2014-12-08,375.0,375.01,375.01,0.235
2014-12-06,378.0,378.0,378.0,0.015
2014-12-04,377.1,377.1,377.1,0.01
2014-12-03,377.01,378.0,377.9,0.54660842
2014-12-02,377.0,378.0,377.0,15.0136
2014-12-01,300.0,370.0,300.0,0.05655554
